state_alpha,state_fips_code,year,Value,Area,log_Value,lowess_log_Value
VA,51,1993,60.0,285000.0,4.0943445622220995,4.546882658379709
VA,51,1992,116.0,360000.0,4.7535901911063645,4.533856085168563
VA,51,1991,84.0,335000.0,4.430816798843313,4.52111005966596
VA,51,1990,100.0,365000.0,4.605170185988092,4.5085081336116986
VA,51,1989,110.0,365000.0,4.700480365792417,4.495974879602164
VA,51,1988,79.0,295000.0,4.3694478524670215,4.483496300350457
VA,51,1987,63.0,325000.0,4.143134726391533,4.470959856284447
VA,51,1986,54.0,400000.0,3.9889840465642745,4.45829874009168
VA,51,1985,99.0,550000.0,4.59511985013459,4.445422600855596
VA,51,1984,104.0,540000.0,4.6443908991413725,4.432258591120978
VA,51,1983,48.0,340000.0,3.8712010109078916,4.418782413381796
VA,51,1982,101.0,620000.0,4.61512051684126,4.404880866177779
VA,51,1981,90.0,625000.0,4.499809670330264,4.390409369697442
VA,51,1980,55.0,595000.0,4.007333185232471,4.375223233699053
VA,51,1979,83.0,615000.0,4.418840607796597,4.359297952414198
VA,51,1978,83.0,630000.0,4.418840607796597,4.342649014669387
VA,51,1977,55.0,605000.0,4.007333185232471,4.325212854936385
VA,51,1976,78.0,645000.0,4.356708826689592,4.306923426074447
VA,51,1975,88.0,565000.0,4.477336814478207,4.287818804548851
VA,51,1974,80.0,570000.0,4.382026634673881,4.267870970107594
VA,51,1973,86.0,550000.0,4.4543472962535064,4.246953149230687
VA,51,1972,83.0,502000.0,4.418840607796597,4.224957094558292
VA,51,1971,68.0,480000.0,4.219507705176107,4.196937871661609
VA,51,1970,68.0,467000.0,4.219507705176107,4.168777620222116
VA,51,1969,77.0,444000.0,4.343805421853683,4.140794382843801
VA,51,1968,71.0,444000.0,4.262679877041316,4.112990917476152
VA,51,1967,73.0,485000.0,4.290459441148391,4.085284072088886
VA,51,1966,46.0,425000.0,3.828641396489095,4.057585081109728
VA,51,1965,68.0,494000.0,4.219507705176107,4.029820282851835
VA,51,1964,56.0,457000.0,4.02535169073515,4.001939667947949
VA,51,1963,39.0,397000.0,3.6635616461296463,3.9739038134333344
VA,51,1962,62.0,496000.0,4.127134385045092,3.9456848187832936
VA,51,1961,53.0,545000.0,3.970291913552122,3.9172683009326117
VA,51,1960,49.0,627000.0,3.8918202981106265,3.888641982331084
VA,51,1959,46.0,653000.0,3.828641396489095,3.8597958216334263
VA,51,1958,53.0,634000.0,3.970291913552122,3.830723517864237
VA,51,1957,26.5,628000.0,3.277144732992177,3.8014217142946007
VA,51,1956,48.0,722000.0,3.8712010109078916,3.7718878150368886
VA,51,1955,38.0,744000.0,3.6375861597263857,3.7421262037934437
VA,51,1954,34.0,777000.0,3.5263605246161616,3.712141983361234
VA,51,1953,27.0,773000.0,3.2958368660043287,3.6819445796885613
VA,51,1952,33.0,847000.0,3.49650756146648,3.6515515327160952
VA,51,1951,43.0,868000.0,3.7612001156935615,3.620990506782312
VA,51,1950,46.0,899000.0,3.828641396489095,3.5902934235096384
WA,53,2019,210.0,85000.0,5.3471075307174685,5.431702919488644
WA,53,2018,220.0,85000.0,5.393627546352363,5.422633043265972
WA,53,2017,225.0,80000.0,5.416100402204419,5.413525352998557
WA,53,2016,235.0,85000.0,5.45958551414416,5.404381304916206
WA,53,2015,215.0,75000.0,5.3706380281276624,5.395202019589325
WA,53,2014,215.0,110000.0,5.3706380281276624,5.385987092653397
WA,53,2013,215.0,105000.0,5.3706380281276624,5.376736335456597
WA,53,2012,215.0,115000.0,5.3706380281276624,5.367449985352773
WA,53,2011,225.0,125000.0,5.416100402204419,5.358128280723618
WA,53,2010,205.0,125000.0,5.3230099791384085,5.348770757283691
WA,53,2009,215.0,105000.0,5.3706380281276624,5.339375236200819
WA,53,2008,205.0,90000.0,5.3230099791384085,5.329938945956282
WA,53,2007,210.0,115000.0,5.3471075307174685,5.320457652619917
WA,53,2006,210.0,75000.0,5.3471075307174685,5.310925796783784
WA,53,2005,205.0,80000.0,5.3230099791384085,5.301335482779566
WA,53,2004,200.0,105000.0,5.298317366548036,5.291675470437901
WA,53,2003,195.0,70000.0,5.272999558563747,5.281930710794928
WA,53,2002,190.0,70000.0,5.247024072160486,5.272081984344594
WA,53,2001,190.0,55000.0,5.247024072160486,5.262105386842765
WA,53,2000,185.0,100000.0,5.220355825078324,5.2519707934025535
WA,53,1999,180.0,100000.0,5.1929568508902095,5.241636713781605
WA,53,1998,190.0,100000.0,5.247024072160486,5.231040312101282
WA,53,1997,190.0,95000.0,5.247024072160486,5.220088094743473
WA,53,1996,185.0,120000.0,5.220355825078324,5.205658193582
WA,53,1995,190.0,102000.0,5.247024072160486,5.190235427338982
WA,53,1994,185.0,105000.0,5.220355825078324,5.173843034327077
WA,53,1993,190.0,80000.0,5.247024072160486,5.156502444979249
WA,53,1992,180.0,88000.0,5.1929568508902095,5.1382578298847825
WA,53,1991,180.0,88000.0,5.1929568508902095,5.1192217531242035
WA,53,1990,175.0,80000.0,5.1647859739235145,5.099551694313338
WA,53,1989,175.0,90000.0,5.1647859739235145,5.079381659472639
WA,53,1988,170.0,80000.0,5.135798437050261,5.058801794221378
WA,53,1987,170.0,80000.0,5.135798437050261,5.037871895961428
WA,53,1986,170.0,120000.0,5.135798437050261,5.016642256493024
WA,53,1985,160.0,135000.0,5.0751738152338275,4.995121744505787
WA,53,1984,155.0,150000.0,5.043425116919247,4.973293328364391
WA,53,1983,160.0,110000.0,5.0751738152338275,4.951120609940417
WA,53,1982,150.0,160000.0,5.010635294096256,4.928559491549969
WA,53,1981,130.0,114000.0,4.867534450455582,4.905570895598684
WA,53,1980,125.0,88000.0,4.8283137373023015,4.882126837794217
WA,53,1979,123.0,97000.0,4.812184355372417,4.858209250461244
WA,53,1978,114.0,65000.0,4.736198448394496,4.833836466162935
WA,53,1977,119.0,64000.0,4.7791234931115305,4.809055700841752
WA,53,1976,107.0,44000.0,4.672828834461906,4.783938724386483
WA,53,1975,104.0,34000.0,4.6443908991413725,4.758560420841997
WA,53,1974,99.0,25000.0,4.59511985013459,4.733000266625635
WA,53,1973,108.0,37000.0,4.68213122712422,4.707346980366647
WA,53,1972,108.0,43000.0,4.68213122712422,4.681706426126349
WA,53,1971,102.0,61000.0,4.624972813284272,4.657499578113313
WA,53,1970,106.0,43000.0,4.663439094112067,4.633166074629016
WA,53,1969,107.0,33000.0,4.672828834461906,4.608782475230965
WA,53,1968,97.0,20000.0,4.574710978503383,4.584402298911394
WA,53,1967,92.0,18000.0,4.5217885770490405,4.560054392107785
WA,53,1966,92.0,21000.0,4.5217885770490405,4.535754562581926
WA,53,1965,75.0,23000.0,4.31748811353631,4.511512119684963
WA,53,1964,92.0,24000.0,4.5217885770490405,4.487331849909604
WA,53,1963,88.0,30000.0,4.477336814478207,4.463215104159171
WA,53,1962,87.5,30000.0,4.471638793363568,4.439159941435816
WA,53,1961,86.0,33000.0,4.4543472962535064,4.415162326156969
WA,53,1960,83.0,52000.0,4.418840607796597,4.391216459065319
WA,53,1959,83.0,61000.0,4.418840607796597,4.367315128825003
WA,53,1958,75.0,42000.0,4.31748811353631,4.34345018045083
WA,53,1957,79.0,23000.0,4.3694478524670215,4.319612793666528
WA,53,1956,74.0,19000.0,4.30406509320417,4.2957948505139045
WA,53,1955,72.0,20000.0,4.276666119016055,4.271987778887204
WA,53,1954,66.0,23000.0,4.189654742026425,4.248183177853886
WA,53,1953,68.0,13000.0,4.219507705176107,4.224373573358882
WA,53,1952,64.0,8000.0,4.158883083359672,4.200553668166645
WA,53,1951,68.0,8000.0,4.219507705176107,4.176719552854214
WA,53,1950,60.0,8000.0,4.0943445622220995,4.152868733605192
WV,54,2018,152.0,33000.0,5.0238805208462765,4.992782142202727
WV,54,2017,152.0,33000.0,5.0238805208462765,4.976023583020649
WV,54,2016,145.0,35000.0,4.976733742420574,4.959344191203705
WV,54,2015,148.0,35000.0,4.997212273764115,4.942745415048518
WV,54,2014,149.0,36000.0,5.003946305945459,4.9262273232395115
WV,54,2013,147.0,36000.0,4.990432586778736,4.9097874679608084
WV,54,2012,128.0,35000.0,4.852030263919617,4.8934198078017594
WV,54,2011,114.0,31000.0,4.736198448394496,4.877115109011894
WV,54,2010,90.0,29000.0,4.499809670330264,4.86086471397591
WV,54,2009,126.0,30000.0,4.836281906951479,4.844663587889473
WV,54,2008,130.0,26000.0,4.867534450455582,4.828509942283226
WV,54,2007,111.0,27000.0,4.709530201312334,4.812402757312543
WV,54,2006,120.0,26000.0,4.787491742782046,4.7963408010905955
WV,54,2005,109.0,28000.0,4.691347882229144,4.780325608832554
WV,54,2004,131.0,29000.0,4.875197323201151,4.764361144356704
WV,54,2003,115.0,27000.0,4.74493212836325,4.748454772916546
WV,54,2002,105.0,30000.0,4.653960350157523,4.7326131396781275
WV,54,2001,120.0,26000.0,4.787491742782046,4.7168446034904905
WV,54,2000,130.0,35000.0,4.867534450455582,4.701163809891226
WV,54,1999,65.0,20000.0,4.174387269895637,4.685591419323419
WV,54,1998,80.0,34000.0,4.382026634673881,4.670164178147379
WV,54,1997,95.0,36000.0,4.553876891600541,4.654982804919132
WV,54,1996,105.0,40000.0,4.653960350157523,4.640297201553749
WV,54,1995,100.0,40000.0,4.605170185988092,4.627496378648749
WV,54,1994,105.0,35000.0,4.653960350157523,4.614956318123222
WV,54,1993,85.0,43000.0,4.442651256490317,4.602595748804933
WV,54,1992,108.0,50000.0,4.68213122712422,4.590285671466794
WV,54,1991,75.0,38000.0,4.31748811353631,4.577874355037425
WV,54,1990,105.0,50000.0,4.653960350157523,4.565221206367256
WV,54,1989,95.0,46000.0,4.553876891600541,4.552213688905695
WV,54,1988,58.0,40000.0,4.060443010546419,4.538811216160175
WV,54,1987,72.0,50000.0,4.276666119016055,4.524990151295089
WV,54,1986,90.0,60000.0,4.499809670330264,4.510697864290408
WV,54,1985,105.0,73000.0,4.653960350157523,4.495843163296503
WV,54,1984,100.0,81000.0,4.605170185988092,4.4803406820649805
WV,54,1983,78.0,60000.0,4.356708826689592,4.464152514153956
WV,54,1982,98.0,80000.0,4.584967478670572,4.447250383778903
WV,54,1981,92.0,84000.0,4.5217885770490405,4.429629231357606
WV,54,1980,89.0,64000.0,4.48863636973214,4.411274338618079
WV,54,1979,89.0,59000.0,4.48863636973214,4.392232548051688
WV,54,1978,77.0,58000.0,4.343805421853683,4.372532858310021
WV,54,1977,74.0,54000.0,4.30406509320417,4.352153191199368
WV,54,1976,88.0,61000.0,4.477336814478207,4.3310217663083534
WV,54,1975,85.0,65000.0,4.442651256490317,4.309098375534182
WV,54,1974,76.0,66000.0,4.330733340286331,4.28637388561366
WV,54,1973,83.0,63000.0,4.418840607796597,4.262864852066162
WV,54,1972,75.0,53000.0,4.31748811353631,4.238594414569749
WV,54,1971,69.0,59000.0,4.23410650459726,4.211659459204597
WV,54,1970,67.0,53000.0,4.204692619390967,4.184619449378078
WV,54,1969,71.0,49000.0,4.262679877041316,4.15746127624799
WV,54,1968,59.0,47000.0,4.07753744390572,4.130173386618373
WV,54,1967,64.0,56000.0,4.158883083359672,4.102746514211479
WV,54,1966,48.0,47000.0,3.8712010109078916,4.075179231370097
WV,54,1965,50.0,58000.0,3.912023005428147,4.0474751430066025
WV,54,1964,49.5,57000.0,3.9019726695746453,4.019645880677507
WV,54,1963,48.0,64000.0,3.8712010109078916,3.9917082635961565
WV,54,1962,53.0,71000.0,3.970291913552122,3.9636816351119895
WV,54,1961,53.0,80000.0,3.970291913552122,3.935585985769637
WV,54,1960,52.0,98000.0,3.951243718581428,3.907438662346892
WV,54,1959,49.0,111000.0,3.8918202981106265,3.8792534833381014
WV,54,1958,54.0,109000.0,3.9889840465642745,3.851041161184662
WV,54,1957,42.0,101000.0,3.737669618283368,3.822809750168028
WV,54,1956,50.0,136000.0,3.912023005428147,3.7945638057309647
WV,54,1955,39.0,153000.0,3.6635616461296463,3.7663078540457553
WV,54,1954,46.5,180000.0,3.8394523125933104,3.738044152137814
WV,54,1953,37.0,173000.0,3.610917912644224,3.7097757020309925
WV,54,1952,41.0,187000.0,3.7135720667043084,3.6815036628274513
WV,54,1951,39.0,196000.0,3.6635616461296463,3.653230604604573
WV,54,1950,37.0,221000.0,3.610917912644224,3.6249582717506126
WI,55,2019,163.0,2840000.0,5.093750200806762,5.134802752247638
WI,55,2018,172.0,3170000.0,5.147494476813453,5.121067223853833
WI,55,2017,174.0,2930000.0,5.159055299214528,5.107358285716375
WI,55,2016,178.0,3220000.0,5.181783550292085,5.093678177873581
WI,55,2015,164.0,3000000.0,5.0998664278242,5.080026683864897
WI,55,2014,156.0,3110000.0,5.049856007249537,5.066400400090571
WI,55,2013,145.0,3030000.0,4.976733742420574,5.052794490763474
WI,55,2012,120.0,3300000.0,4.787491742782046,5.039204544522432
WI,55,2011,155.0,3320000.0,5.043425116919247,5.025628492130102
WI,55,2010,162.0,3100000.0,5.087596335232384,5.012066799718209
WI,55,2009,153.0,2930000.0,5.030437921392434,4.998519711470785
WI,55,2008,137.0,2880000.0,4.919980925828125,4.98498527330703
WI,55,2007,135.0,3280000.0,4.90527477843843,4.971460271456272
WI,55,2006,143.0,2800000.0,4.962844630259907,4.957943009051559
WI,55,2005,148.0,2900000.0,4.997212273764115,4.944434051279996
WI,55,2004,136.0,2600000.0,4.9126548857360515,4.930934432494724
WI,55,2003,129.0,2850000.0,4.859812404361672,4.9174441141643035
WI,55,2002,135.0,2900000.0,4.90527477843843,4.903964076113458
WI,55,2001,127.0,2600000.0,4.84418708645859,4.8904990752625865
WI,55,2000,132.0,2750000.0,4.8828019225863715,4.8770595079198165
WI,55,1999,143.0,2850000.0,4.962844630259907,4.863670060558695
WI,55,1998,137.0,2950000.0,4.919980925828125,4.850384917624324
WI,55,1997,132.0,3050000.0,4.8828019225863715,4.83731212622443
WI,55,1996,111.0,3000000.0,4.709530201312334,4.824844384544603
WI,55,1995,114.0,3050000.0,4.736198448394496,4.812362593748224
WI,55,1994,141.0,3100000.0,4.948759890378168,4.799741211527122
WI,55,1993,92.0,2350000.0,4.5217885770490405,4.786903281419143
WI,55,1992,104.0,2950000.0,4.6443908991413725,4.773818347640759
WI,55,1991,119.0,3200000.0,4.7791234931115305,4.760484037937391
WI,55,1990,118.0,3000000.0,4.770684624465665,4.746954885702483
WI,55,1989,111.0,2800000.0,4.709530201312334,4.7333253469806165
WI,55,1988,67.0,1950000.0,4.204692619390967,4.719663430642514
WI,55,1987,118.0,2800000.0,4.770684624465665,4.705997420215302
WI,55,1986,118.0,3100000.0,4.770684624465665,4.692301206450201
WI,55,1985,107.0,3350000.0,4.672828834461906,4.678518478350702
WI,55,1984,106.0,3250000.0,4.663439094112067,4.664588880675573
WI,55,1983,97.0,2300000.0,4.574710978503383,4.650450660492002
WI,55,1982,108.0,3350000.0,4.68213122712422,4.636043535214868
WI,55,1981,108.0,3500000.0,4.68213122712422,4.621308805766258
WI,55,1980,104.0,3350000.0,4.6443908991413725,4.606233274971535
WI,55,1979,103.0,3080000.0,4.634728988229637,4.59078964782718
WI,55,1978,98.0,3000000.0,4.584967478670572,4.574945584705457
WI,55,1977,104.0,3050000.0,4.6443908991413725,4.558680419193262
WI,55,1976,68.0,2220000.0,4.219507705176107,4.5419208485135485
WI,55,1975,83.0,2390000.0,4.418840607796597,4.524586130913719
WI,55,1974,71.0,2270000.0,4.262679877041316,4.506663961568717
WI,55,1973,83.0,2090000.0,4.418840607796597,4.488223903289816
WI,55,1972,95.0,2143000.0,4.553876891600541,4.469344071774066
WI,55,1971,98.0,2304000.0,4.584967478670572,4.448638866222983
WI,55,1970,82.0,1858000.0,4.4067192472642525,4.427768393699337
WI,55,1969,88.0,1736000.0,4.477336814478207,4.406813099784314
WI,55,1968,95.0,1754000.0,4.553876891600541,4.385813598222669
WI,55,1967,83.0,1703000.0,4.418840607796597,4.36477985919772
WI,55,1966,88.0,1670000.0,4.477336814478207,4.34370745547003
WI,55,1965,76.0,1606000.0,4.330733340286331,4.322587894433327
WI,55,1964,71.0,1487000.0,4.262679877041316,4.301411252981163
WI,55,1963,70.0,1502000.0,4.248495242049359,4.280169933133019
WI,55,1962,70.0,1533000.0,4.248495242049359,4.258859785176481
WI,55,1961,73.0,1614000.0,4.290459441148391,4.237478959701227
WI,55,1960,62.5,1736000.0,4.135166556742356,4.216026234507575
WI,55,1959,71.0,1935000.0,4.262679877041316,4.1944999748609835
WI,55,1958,56.5,1492000.0,4.0342406381523945,4.1729000678404455
WI,55,1957,64.0,1678000.0,4.158883083359672,4.151226046831103
WI,55,1956,68.0,1714000.0,4.219507705176107,4.129479924254284
WI,55,1955,52.5,1617000.0,3.960813169597578,4.1076635005769715
WI,55,1954,61.0,1571000.0,4.110873864173311,4.085776979411488
WI,55,1953,61.5,1545000.0,4.1190371748124734,4.063822956548112
WI,55,1952,64.0,1514000.0,4.158883083359672,4.041803458249862
WI,55,1951,50.0,1317000.0,3.912023005428147,4.019717687169364
WI,55,1950,48.0,1304000.0,3.8712010109078916,3.997561992765023
WY,56,2018,164.0,70000.0,5.0998664278242,5.013837069039276
WY,56,2017,155.0,63000.0,5.043425116919247,5.002815028959851
WY,56,2016,147.0,69000.0,4.990432586778736,4.991813886651366
WY,56,2015,159.0,59000.0,5.068904202220232,4.980827357309211
WY,56,2014,138.0,60000.0,4.927253685157205,4.969847834493677
WY,56,2013,127.0,67000.0,4.84418708645859,4.958865073659106
WY,56,2012,142.0,60000.0,4.955827057601262,4.947869589736142
WY,56,2011,130.0,70000.0,4.867534450455582,4.936854625689155
WY,56,2010,123.0,50000.0,4.812184355372417,4.925814243792477
WY,56,2009,140.0,45000.0,4.941642422609304,4.914744959373548
WY,56,2008,134.0,52000.0,4.897839799950911,4.903646749873576
WY,56,2007,129.0,60000.0,4.859812404361672,4.892520630623267
WY,56,2006,129.0,45000.0,4.859812404361672,4.881369112758759
WY,56,2005,140.0,49000.0,4.941642422609304,4.870197579206137
WY,56,2004,131.0,50000.0,4.875197323201151,4.859014388782019
WY,56,2003,129.0,50000.0,4.859812404361672,4.847829292090982
WY,56,2002,119.0,35000.0,4.7791234931115305,4.836654813677713
WY,56,2001,125.0,51000.0,4.8283137373023015,4.825508648093222
WY,56,2000,132.0,58000.0,4.8828019225863715,4.8144187656174005
WY,56,1999,118.0,52000.0,4.770684624465665,4.803427235496065
WY,56,1998,127.0,60000.0,4.84418708645859,4.79259641239497
WY,56,1997,135.0,52000.0,4.90527477843843,4.782020188631571
WY,56,1996,123.0,50000.0,4.812184355372417,4.771794838261193
WY,56,1995,104.0,48000.0,4.6443908991413725,4.760085599527639
WY,56,1994,122.0,48000.0,4.804021044733257,4.747838277553944
WY,56,1993,80.0,44000.0,4.382026634673881,4.735027268099258
WY,56,1992,98.0,53000.0,4.584967478670572,4.721625367657091
WY,56,1991,119.0,49000.0,4.7791234931115305,4.7075750092176225
WY,56,1990,120.0,50000.0,4.787491742782046,4.692885418878867
WY,56,1989,95.0,41000.0,4.553876891600541,4.677611759589442
WY,56,1988,122.0,53000.0,4.804021044733257,4.661799265718366
WY,56,1987,111.0,41000.0,4.709530201312334,4.645479997186015
WY,56,1986,114.0,51000.0,4.736198448394496,4.628602650121354
WY,56,1985,98.0,53000.0,4.584967478670572,4.611072858049221
WY,56,1984,100.0,60000.0,4.605170185988092,4.5927953174374085
WY,56,1983,104.0,68000.0,4.6443908991413725,4.573674056150996
WY,56,1982,105.0,49000.0,4.653960350157523,4.553657563836656
WY,56,1981,110.0,46000.0,4.700480365792417,4.532698937269439
WY,56,1980,97.0,37000.0,4.574710978503383,4.51080174018452
WY,56,1979,87.0,29000.0,4.465908118654584,4.487979279213895
WY,56,1978,81.0,34000.0,4.394449154672439,4.464206029968794
WY,56,1977,85.0,30000.0,4.442651256490317,4.4393864083189944
WY,56,1976,87.0,22000.0,4.465908118654584,4.413374283842206
WY,56,1975,80.0,20000.0,4.382026634673881,4.386036701442425
WY,56,1974,71.0,29000.0,4.262679877041316,4.3573169691353915
WY,56,1973,89.0,30000.0,4.48863636973214,4.327233452916683
WY,56,1972,85.0,27000.0,4.442651256490317,4.295882499577085
WY,56,1971,78.0,29000.0,4.356708826689592,4.2600930897007805
WY,56,1970,65.0,30000.0,4.174387269895637,4.223715322262883
WY,56,1969,72.5,22000.0,4.283586561860629,4.187001067222166
WY,56,1968,75.0,22000.0,4.31748811353631,4.150077093878727
WY,56,1967,70.0,20000.0,4.248495242049359,4.1130041967666156
WY,56,1966,65.0,14000.0,4.174387269895637,4.075808217179265
WY,56,1965,50.0,14000.0,3.912023005428147,4.038496421027571
WY,56,1964,57.0,14000.0,4.043051267834549,4.001067634367186
WY,56,1963,55.0,17000.0,4.007333185232471,3.9635212379875138
WY,56,1962,40.0,8000.0,3.688879454113936,3.9258530268095515
WY,56,1961,60.0,20000.0,4.0943445622220995,3.8880566652695356
WY,56,1960,51.0,20000.0,3.9318256327243257,3.8501293454679866
WY,56,1959,56.5,22000.0,4.0342406381523945,3.812063574493533
WY,56,1958,51.0,15000.0,3.9318256327243257,3.7738466018731844
WY,56,1957,44.0,21000.0,3.7841896339182615,3.7354603189026148
WY,56,1956,39.0,18000.0,3.6635616461296463,3.6968819211654185
WY,56,1955,30.0,18000.0,3.4011973816621555,3.6580875237678296
WY,56,1954,33.0,7000.0,3.49650756146648,3.6190581276913587
WY,56,1953,23.0,7000.0,3.1354942159291497,3.579786486354325
